✓ Initialized. View run at 
https://modal.com/apps/sentra/main/ap-b0BaUF2jBlibzWOZ8yS5XU
✓ Created objects.
├── 🔨 Created mount /Users/sonia/Documents/GitHub/autoresearch/run_modal.py
├── 🔨 Created function setup_data.
└── 🔨 Created function run_training.
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 50,331,648
  lm_head                 : 6,291,456
  transformer_matrices    : 56,623,872
  scalars                 : 16
  total                   : 119,538,448
Estimated FLOPs per token: 4.187796e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011235 | lrm: 1.00 | dt: 26115ms | tok/sec: 10,037 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00659 (56.0%) | loss: 2.921096 | lrm: 0.45 | dt: 259ms | tok/sec: 1,013,470 | mfu: 42.9% | epoch: 1 | remaining: 132s    
step 00660 (56.1%) | loss: 2.923316 | lrm: 0.44 | dt: 260ms | tok/sec: 1,009,229 | mfu: 42.7% | epoch: 1 | remaining: 131s    
step 00661 (56.2%) | loss: 2.921259 | lrm: 0.44 | dt: 258ms | tok/sec: 1,014,815 | mfu: 42.9% | epoch: 1 | remaining: 131s    
step 00662 (56.3%) | loss: 2.921319 | lrm: 0.44 | dt: 258ms | tok/sec: 1,015,961 | mfu: 43.0% | epoch: 1 | remaining: 131s    
step 00663 (56.3%) | loss: 2.923911 | lrm: 0.44 | dt: 261ms | tok/sec: 1,006,296 | mfu: 42.6% | epoch: 1 | remaining: 131s    
step 00664 (56.4%) | loss: 2.926666 | lrm: 0.44 | dt: 257ms | tok/sec: 1,021,952 | mfu: 43.3% | epoch: 1 | remaining: 130s    
step 00665 (56.5%) | loss: 2.925175 | lrm: 0.44 | dt: 256ms | tok/sec: 1,023,370 | mfu: 43.3% | epoch: 1 | remaining: 130s    
step 00666 (56.6%) | loss: 2.926931 | lrm: 0.44 | dt: 257ms | tok/sec: 1,021,622 | mfu: 43.2% | epoch: 1 | remaining: 130s    
step 00667 (56.7%) | loss: 2.925675 | lrm: 0.44 | dt: 259ms | tok/sec: 1,013,073 | mfu: 42.9% | epoch: 1 | remaining: 130s    
step 00668 (56.8%) | loss: 2.925222 | lrm: 0.44 | dt: 255ms | tok/sec: 1,026,127 | mfu: 43.4% | epoch: 1 | remaining: 129s    
step 00669 (56.9%) | loss: 2.923672 | lrm: 0.44 | dt: 258ms | tok/sec: 1,014,278 | mfu: 42.9% | epoch: 1 | remaining: 129s    
step 00670 (56.9%) | loss: 2.925022 | lrm: 0.44 | dt: 258ms | tok/sec: 1,017,384 | mfu: 43.1% | epoch: 1 | remaining: 129s    
step 00671 (57.0%) | loss: 2.922869 | lrm: 0.44 | dt: 262ms | tok/sec: 1,001,765 | mfu: 42.4% | epoch: 1 | remaining: 129s    
step 00672 (57.1%) | loss: 2.914249 | lrm: 0.43 | dt: 258ms | tok/sec: 1,014,647 | mfu: 42.9% | epoch: 1 | remaining: 128s    
step 00673 (57.2%) | loss: 2.917030 | lrm: 0.43 | dt: 261ms | tok/sec: 1,002,886 | mfu: 42.4% | epoch: 1 | remaining: 128s    
step 00674 (57.3%) | loss: 2.917862 | lrm: 0.43 | dt: 259ms | tok/sec: 1,012,740 | mfu: 42.9% | epoch: 1 | remaining: 128s    
step 00675 (57.4%) | loss: 2.922838 | lrm: 0.43 | dt: 260ms | tok/sec: 1,006,617 | mfu: 42.6% | epoch: 1 | remaining: 128s    
step 00676 (57.5%) | loss: 2.919491 | lrm: 0.43 | dt: 258ms | tok/sec: 1,016,564 | mfu: 43.0% | epoch: 1 | remaining: 127s    
step 00677 (57.5%) | loss: 2.917924 | lrm: 0.43 | dt: 260ms | tok/sec: 1,008,157 | mfu: 42.7% | epoch: 1 | remaining: 127s    
step 00678 (57.6%) | loss: 2.918058 | lrm: 0.43 | dt: 261ms | tok/sec: 1,005,791 | mfu: 42.6% | epoch: 1 | remaining: 127s    
step 00679 (57.7%) | loss: 2.918386 | lrm: 0.43 | dt: 259ms | tok/sec: 1,012,745 | mfu: 42.9% | epoch: 1 | remaining: 127s    
step 00680 (57.8%) | loss: 2.911573 | lrm: 0.43 | dt: 260ms | tok/sec: 1,009,343 | mfu: 42.7% | epoch: 1 | remaining: 126s    
step 00681 (57.9%) | loss: 2.914222 | lrm: 0.43 | dt: 257ms | tok/sec: 1,018,365 | mfu: 43.1% | epoch: 1 | remaining: 126s    
step 00682 (58.0%) | loss: 2.916650 | lrm: 0.43 | dt: 258ms | tok/sec: 1,015,949 | mfu: 43.0% | epoch: 1 | remaining: 126s    
step 00683 (58.1%) | loss: 2.921300 | lrm: 0.43 | dt: 255ms | tok/sec: 1,027,390 | mfu: 43.5% | epoch: 1 | remaining: 126s    
step 00684 (58.2%) | loss: 2.918156 | lrm: 0.42 | dt: 256ms | tok/sec: 1,025,480 | mfu: 43.4% | epoch: 1 | remaining: 125s    
step 00685 (58.2%) | loss: 2.919298 | lrm: 0.42 | dt: 256ms | tok/sec: 1,022,835 | mfu: 43.3% | epoch: 1 | remaining: 125s    
step 00686 (58.3%) | loss: 2.922518 | lrm: 0.42 | dt: 258ms | tok/sec: 1,016,097 | mfu: 43.0% | epoch: 1 | remaining: 125s    
step 00687 (58.4%) | loss: 2.918382 | lrm: 0.42 | dt: 259ms | tok/sec: 1,010,769 | mfu: 42.8% | epoch: 1 | remaining: 125s    
step 00688 (58.5%) | loss: 2.923077 | lrm: 0.42 | dt: 260ms | tok/sec: 1,007,878 | mfu: 42.7% | epoch: 1 | remaining: 124s    
step 00689 (58.6%) | loss: 2.922115 | lrm: 0.42 | dt: 260ms | tok/sec: 1,008,759 | mfu: 42.7% | epoch: 1 | remaining: 124s    
step 00690 (58.7%) | loss: 2.921819 | lrm: 0.42 | dt: 261ms | tok/sec: 1,004,961 | mfu: 42.5% | epoch: 1 | remaining: 124s    
step 00691 (58.8%) | loss: 2.926553 | lrm: 0.42 | dt: 259ms | tok/sec: 1,012,638 | mfu: 42.9% | epoch: 1 | remaining: 123s    
step 00692 (58.8%) | loss: 2.923579 | lrm: 0.42 | dt: 261ms | tok/sec: 1,005,066 | mfu: 42.5% | epoch: 1 | remaining: 123s    
step 00693 (58.9%) | loss: 2.919619 | lrm: 0.42 | dt: 257ms | tok/sec: 1,020,155 | mfu: 43.2% | epoch: 1 | remaining: 123s    
step 00694 (59.0%) | loss: 2.919455 | lrm: 0.42 | dt: 262ms | tok/sec: 998,656 | mfu: 42.3% | epoch: 1 | remaining: 123s    
step 00695 (59.1%) | loss: 2.914548 | lrm: 0.41 | dt: 260ms | tok/sec: 1,007,687 | mfu: 42.6% | epoch: 1 | remaining: 122s    
step 00696 (59.2%) | loss: 2.914135 | lrm: 0.41 | dt: 257ms | tok/sec: 1,019,330 | mfu: 43.1% | epoch: 1 | remaining: 122s    
step 00697 (59.3%) | loss: 2.912164 | lrm: 0.41 | dt: 260ms | tok/sec: 1,007,595 | mfu: 42.6% | epoch: 1 | remaining: 122s    
step 00698 (59.4%) | loss: 2.908873 | lrm: 0.41 | dt: 258ms | tok/sec: 1,015,399 | mfu: 43.0% | epoch: 1 | remaining: 122s    
step 00699 (59.4%) | loss: 2.909046 | lrm: 0.41 | dt: 263ms | tok/sec: 996,881 | mfu: 42.2% | epoch: 1 | remaining: 121s    
step 00700 (59.5%) | loss: 2.908684 | lrm: 0.41 | dt: 257ms | tok/sec: 1,021,832 | mfu: 43.2% | epoch: 1 | remaining: 121s    
step 00701 (59.6%) | loss: 2.908168 | lrm: 0.41 | dt: 257ms | tok/sec: 1,020,861 | mfu: 43.2% | epoch: 1 | remaining: 121s    
step 00702 (59.7%) | loss: 2.907606 | lrm: 0.41 | dt: 257ms | tok/sec: 1,020,142 | mfu: 43.2% | epoch: 1 | remaining: 121s    
step 00703 (59.8%) | loss: 2.907046 | lrm: 0.41 | dt: 259ms | tok/sec: 1,010,194 | mfu: 42.8% | epoch: 1 | remaining: 120s    
step 00704 (59.9%) | loss: 2.904457 | lrm: 0.41 | dt: 254ms | tok/sec: 1,031,226 | mfu: 43.6% | epoch: 1 | remaining: 120s    
step 00705 (60.0%) | loss: 2.902730 | lrm: 0.41 | dt: 258ms | tok/sec: 1,014,620 | mfu: 42.9% | epoch: 1 | remaining: 120s    
step 00706 (60.0%) | loss: 2.906622 | lrm: 0.41 | dt: 257ms | tok/sec: 1,019,417 | mfu: 43.1% | epoch: 1 | remaining: 120s    
step 00707 (60.1%) | loss: 2.906971 | lrm: 0.40 | dt: 259ms | tok/sec: 1,013,653 | mfu: 42.9% | epoch: 1 | remaining: 119s    
step 00708 (60.2%) | loss: 2.903725 | lrm: 0.40 | dt: 256ms | tok/sec: 1,022,282 | mfu: 43.3% | epoch: 1 | remaining: 119s    
step 00709 (60.3%) | loss: 2.899789 | lrm: 0.40 | dt: 260ms | tok/sec: 1,008,763 | mfu: 42.7% | epoch: 1 | remaining: 119s    
step 00710 (60.4%) | loss: 2.902535 | lrm: 0.40 | dt: 258ms | tok/sec: 1,016,753 | mfu: 43.0% | epoch: 1 | remaining: 119s    
step 00711 (60.5%) | loss: 2.897430 | lrm: 0.40 | dt: 259ms | tok/sec: 1,012,509 | mfu: 42.9% | epoch: 1 | remaining: 118s    
step 00712 (60.6%) | loss: 2.898231 | lrm: 0.40 | dt: 258ms | tok/sec: 1,015,091 | mfu: 43.0% | epoch: 1 | remaining: 118s    
step 00713 (60.6%) | loss: 2.902223 | lrm: 0.40 | dt: 257ms | tok/sec: 1,020,282 | mfu: 43.2% | epoch: 1 | remaining: 118s    
step 00714 (60.7%) | loss: 2.896255 | lrm: 0.40 | dt: 256ms | tok/sec: 1,023,905 | mfu: 43.3% | epoch: 1 | remaining: 118s    
step 00715 (60.8%) | loss: 2.900430 | lrm: 0.40 | dt: 258ms | tok/sec: 1,015,160 | mfu: 43.0% | epoch: 1 | remaining: 117s    
step 00716 (60.9%) | loss: 2.895338 | lrm: 0.40 | dt: 259ms | tok/sec: 1,011,372 | mfu: 42.8% | epoch: 1 | remaining: 117s    
step 00717 (61.0%) | loss: 2.898821 | lrm: 0.40 | dt: 259ms | tok/sec: 1,012,087 | mfu: 42.8% | epoch: 1 | remaining: 117s    
step 00718 (61.1%) | loss: 2.896296 | lrm: 0.40 | dt: 257ms | tok/sec: 1,018,364 | mfu: 43.1% | epoch: 1 | remaining: 117s    
step 00719 (61.2%) | loss: 2.898543 | lrm: 0.39 | dt: 259ms | tok/sec: 1,013,567 | mfu: 42.9% | epoch: 1 | remaining: 116s    
step 00720 (61.3%) | loss: 2.897239 | lrm: 0.39 | dt: 258ms | tok/sec: 1,017,248 | mfu: 43.1% | epoch: 1 | remaining: 116s    
step 00721 (61.3%) | loss: 2.896212 | lrm: 0.39 | dt: 262ms | tok/sec: 1,000,639 | mfu: 42.3% | epoch: 1 | remaining: 116s    
step 00722 (61.4%) | loss: 2.894652 | lrm: 0.39 | dt: 258ms | tok/sec: 1,014,426 | mfu: 42.9% | epoch: 1 | remaining: 115s    
step 00723 (61.5%) | loss: 2.895326 | lrm: 0.39 | dt: 260ms | tok/sec: 1,008,568 | mfu: 42.7% | epoch: 1 | remaining: 115s    
step 00724 (61.6%) | loss: 2.888811 | lrm: 0.39 | dt: 261ms | tok/sec: 1,006,209 | mfu: 42.6% | epoch: 1 | remaining: 115s    
step 00725 (61.7%) | loss: 2.885724 | lrm: 0.39 | dt: 261ms | tok/sec: 1,004,855 | mfu: 42.5% | epoch: 1 | remaining: 115s    
step 00726 (61.8%) | loss: 2.894187 | lrm: 0.39 | dt: 259ms | tok/sec: 1,011,123 | mfu: 42.8% | epoch: 1 | remaining: 114s    
step 00727 (61.9%) | loss: 2.896234 | lrm: 0.39 | dt: 258ms | tok/sec: 1,016,825 | mfu: 43.0% | epoch: 1 | remaining: 114s    
step 00728 (61.9%) | loss: 2.896512 | lrm: 0.39 | dt: 257ms | tok/sec: 1,018,781 | mfu: 43.1% | epoch: 1 | remaining: 114s    
step 00729 (62.0%) | loss: 2.893929 | lrm: 0.39 | dt: 260ms | tok/sec: 1,008,751 | mfu: 42.7% | epoch: 1 | remaining: 114s    
step 00730 (62.1%) | loss: 2.895813 | lrm: 0.39 | dt: 259ms | tok/sec: 1,011,949 | mfu: 42.8% | epoch: 1 | remaining: 113s    
step 00731 (62.2%) | loss: 2.895524 | lrm: 0.38 | dt: 256ms | tok/sec: 1,023,479 | mfu: 43.3% | epoch: 1 | remaining: 113s    
step 00732 (62.3%) | loss: 2.889210 | lrm: 0.38 | dt: 254ms | tok/sec: 1,033,247 | mfu: 43.7% | epoch: 1 | remaining: 113s    
step 00733 (62.4%) | loss: 2.887038 | lrm: 0.38 | dt: 258ms | tok/sec: 1,015,477 | mfu: 43.0% | epoch: 1 | remaining: 113s    
step 00734 (62.5%) | loss: 2.888342 | lrm: 0.38 | dt: 260ms | tok/sec: 1,008,686 | mfu: 42.7% | epoch: 1 | remaining: 112s    
step 00735 (62.5%) | loss: 2.891340 | lrm: 0.38 | dt: 258ms | tok/sec: 1,017,121 | mfu: 43.0% | epoch: 1 | remaining: 112s    
step 00736 (62.6%) | loss: 2.890700 | lrm: 0.38 | dt: 258ms | tok/sec: 1,017,820 | mfu: 43.1% | epoch: 1 | remaining: 112s    
step 00737 (62.7%) | loss: 2.891323 | lrm: 0.38 | dt: 261ms | tok/sec: 1,004,328 | mfu: 42.5% | epoch: 1 | remaining: 112s    
step 00738 (62.8%) | loss: 2.884908 | lrm: 0.38 | dt: 258ms | tok/sec: 1,015,042 | mfu: 43.0% | epoch: 1 | remaining: 111s    
step 00739 (62.9%) | loss: 2.886771 | lrm: 0.38 | dt: 256ms | tok/sec: 1,022,422 | mfu: 43.3% | epoch: 1 | remaining: 111s    
step 00740 (63.0%) | loss: 2.885461 | lrm: 0.38 | dt: 257ms | tok/sec: 1,019,658 | mfu: 43.2% | epoch: 1 | remaining: 111s    
step 00741 (63.1%) | loss: 2.883086 | lrm: 0.38 | dt: 257ms | tok/sec: 1,019,416 | mfu: 43.1% | epoch: 1 | remaining: 111s    
step 00742 (63.1%) | loss: 2.880582 | lrm: 0.37 | dt: 260ms | tok/sec: 1,009,886 | mfu: 42.7% | epoch: 1 | remaining: 110s    
step 00743 (63.2%) | loss: 2.879602 | lrm: 0.37 | dt: 258ms | tok/sec: 1,017,293 | mfu: 43.1% | epoch: 1 | remaining: 110s    
step 00744 (63.3%) | loss: 2.877194 | lrm: 0.37 | dt: 259ms | tok/sec: 1,013,049 | mfu: 42.9% | epoch: 1 | remaining: 110s    
step 00745 (63.4%) | loss: 2.881388 | lrm: 0.37 | dt: 256ms | tok/sec: 1,023,092 | mfu: 43.3% | epoch: 1 | remaining: 110s    
step 00746 (63.5%) | loss: 2.877675 | lrm: 0.37 | dt: 257ms | tok/sec: 1,019,293 | mfu: 43.1% | epoch: 1 | remaining: 109s    
step 00747 (63.6%) | loss: 2.879638 | lrm: 0.37 | dt: 259ms | tok/sec: 1,013,296 | mfu: 42.9% | epoch: 1 | remaining: 109s    
step 00748 (63.7%) | loss: 2.884650 | lrm: 0.37 | dt: 259ms | tok/sec: 1,012,843 | mfu: 42.9% | epoch: 1 | remaining: 109s    
step 00749 (63.7%) | loss: 2.879771 | lrm: 0.37 | dt: 262ms | tok/sec: 1,000,259 | mfu: 42.3% | epoch: 1 | remaining: 108s    
step 00750 (63.8%) | loss: 2.875108 | lrm: 0.37 | dt: 259ms | tok/sec: 1,011,532 | mfu: 42.8% | epoch: 1 | remaining: 108s    
step 00751 (63.9%) | loss: 2.874573 | lrm: 0.37 | dt: 258ms | tok/sec: 1,015,433 | mfu: 43.0% | epoch: 1 | remaining: 108s    
step 00752 (64.0%) | loss: 2.871013 | lrm: 0.37 | dt: 258ms | tok/sec: 1,014,392 | mfu: 42.9% | epoch: 1 | remaining: 108s    
step 00753 (64.1%) | loss: 2.872510 | lrm: 0.37 | dt: 262ms | tok/sec: 999,286 | mfu: 42.3% | epoch: 1 | remaining: 107s    
step 00754 (64.2%) | loss: 2.874963 | lrm: 0.36 | dt: 257ms | tok/sec: 1,020,783 | mfu: 43.2% | epoch: 1 | remaining: 107s    
step 00755 (64.3%) | loss: 2.874003 | lrm: 0.36 | dt: 258ms | tok/sec: 1,016,547 | mfu: 43.0% | epoch: 1 | remaining: 107s    
step 00756 (64.4%) | loss: 2.877247 | lrm: 0.36 | dt: 256ms | tok/sec: 1,023,247 | mfu: 43.3% | epoch: 1 | remaining: 107s    
step 00757 (64.4%) | loss: 2.878392 | lrm: 0.36 | dt: 255ms | tok/sec: 1,026,171 | mfu: 43.4% | epoch: 1 | remaining: 106s    
step 00758 (64.5%) | loss: 2.882137 | lrm: 0.36 | dt: 258ms | tok/sec: 1,017,728 | mfu: 43.1% | epoch: 1 | remaining: 106s    
step 00759 (64.6%) | loss: 2.879799 | lrm: 0.36 | dt: 255ms | tok/sec: 1,026,149 | mfu: 43.4% | epoch: 1 | remaining: 106s    
step 00760 (64.7%) | loss: 2.875289 | lrm: 0.36 | dt: 261ms | tok/sec: 1,005,105 | mfu: 42.5% | epoch: 1 | remaining: 106s    
step 00761 (64.8%) | loss: 2.869221 | lrm: 0.36 | dt: 259ms | tok/sec: 1,011,652 | mfu: 42.8% | epoch: 1 | remaining: 105s    
step 00762 (64.9%) | loss: 2.871810 | lrm: 0.36 | dt: 259ms | tok/sec: 1,010,779 | mfu: 42.8% | epoch: 1 | remaining: 105s    
step 00763 (65.0%) | loss: 2.873764 | lrm: 0.36 | dt: 260ms | tok/sec: 1,008,752 | mfu: 42.7% | epoch: 1 | remaining: 105s    
step 00764 (65.0%) | loss: 2.872716 | lrm: 0.36 | dt: 261ms | tok/sec: 1,003,805 | mfu: 42.5% | epoch: 1 | remaining: 105s    
step 00765 (65.1%) | loss: 2.870257 | lrm: 0.36 | dt: 261ms | tok/sec: 1,006,241 | mfu: 42.6% | epoch: 1 | remaining: 104s    
step 00766 (65.2%) | loss: 2.867139 | lrm: 0.35 | dt: 258ms | tok/sec: 1,015,414 | mfu: 43.0% | epoch: 1 | remaining: 104s    
step 00767 (65.3%) | loss: 2.866456 | lrm: 0.35 | dt: 257ms | tok/sec: 1,019,926 | mfu: 43.2% | epoch: 1 | remaining: 104s    
step 00768 (65.4%) | loss: 2.869627 | lrm: 0.35 | dt: 264ms | tok/sec: 992,964 | mfu: 42.0% | epoch: 1 | remaining: 104s    
step 00769 (65.5%) | loss: 2.870892 | lrm: 0.35 | dt: 259ms | tok/sec: 1,014,073 | mfu: 42.9% | epoch: 1 | remaining: 103s    
step 00770 (65.6%) | loss: 2.867964 | lrm: 0.35 | dt: 259ms | tok/sec: 1,013,109 | mfu: 42.9% | epoch: 1 | remaining: 103s    
step 00771 (65.6%) | loss: 2.871209 | lrm: 0.35 | dt: 260ms | tok/sec: 1,009,331 | mfu: 42.7% | epoch: 1 | remaining: 103s    
step 00772 (65.7%) | loss: 2.871590 | lrm: 0.35 | dt: 263ms | tok/sec: 998,625 | mfu: 42.3% | epoch: 1 | remaining: 103s    
step 00773 (65.8%) | loss: 2.874906 | lrm: 0.35 | dt: 260ms | tok/sec: 1,009,824 | mfu: 42.7% | epoch: 1 | remaining: 102s    
step 00774 (65.9%) | loss: 2.877404 | lrm: 0.35 | dt: 256ms | tok/sec: 1,024,932 | mfu: 43.4% | epoch: 1 | remaining: 102s    
step 00775 (66.0%) | loss: 2.876321 | lrm: 0.35 | dt: 261ms | tok/sec: 1,003,049 | mfu: 42.5% | epoch: 1 | remaining: 102s    
step 00776 (66.1%) | loss: 2.870577 | lrm: 0.35 | dt: 261ms | tok/sec: 1,006,088 | mfu: 42.6% | epoch: 1 | remaining: 101s    
step 00777 (66.2%) | loss: 2.869112 | lrm: 0.34 | dt: 260ms | tok/sec: 1,008,014 | mfu: 42.7% | epoch: 1 | remaining: 101s    
step 00778 (66.3%) | loss: 2.868234 | lrm: 0.34 | dt: 256ms | tok/sec: 1,022,044 | mfu: 43.3% | epoch: 1 | remaining: 101s    
step 00779 (66.3%) | loss: 2.869113 | lrm: 0.34 | dt: 257ms | tok/sec: 1,018,944 | mfu: 43.1% | epoch: 1 | remaining: 101s    
step 00780 (66.4%) | loss: 2.866109 | lrm: 0.34 | dt: 257ms | tok/sec: 1,020,889 | mfu: 43.2% | epoch: 1 | remaining: 100s    
step 00781 (66.5%) | loss: 2.867087 | lrm: 0.34 | dt: 256ms | tok/sec: 1,022,070 | mfu: 43.3% | epoch: 1 | remaining: 100s    
step 00782 (66.6%) | loss: 2.864907 | lrm: 0.34 | dt: 257ms | tok/sec: 1,019,595 | mfu: 43.2% | epoch: 1 | remaining: 100s    
step 00783 (66.7%) | loss: 2.863804 | lrm: 0.34 | dt: 258ms | tok/sec: 1,014,742 | mfu: 42.9% | epoch: 1 | remaining: 100s    
step 00784 (66.8%) | loss: 2.860878 | lrm: 0.34 | dt: 261ms | tok/sec: 1,004,850 | mfu: 42.5% | epoch: 1 | remaining: 99s    
step 00785 (66.9%) | loss: 2.857082 | lrm: 0.34 | dt: 257ms | tok/sec: 1,018,496 | mfu: 43.1% | epoch: 1 | remaining: 99s    
step 00786 (66.9%) | loss: 2.855334 | lrm: 0.34 | dt: 257ms | tok/sec: 1,021,022 | mfu: 43.2% | epoch: 1 | remaining: 99s    
step 00787 (67.0%) | loss: 2.856653 | lrm: 0.34 | dt: 261ms | tok/sec: 1,004,391 | mfu: 42.5% | epoch: 1 | remaining: 99s    
step 00788 (67.1%) | loss: 2.859728 | lrm: 0.34 | dt: 260ms | tok/sec: 1,009,926 | mfu: 42.7% | epoch: 1 | remaining: 98s    
step 00789 (67.2%) | loss: 2.855843 | lrm: 0.33 | dt: 258ms | tok/sec: 1,016,400 | mfu: 43.0% | epoch: 1 | remaining: 98s    
step 00790 (67.3%) | loss: 2.856609 | lrm: 0.33 | dt: 256ms | tok/sec: 1,024,602 | mfu: 43.4% | epoch: 1 | remaining: 98s    
step 00791 (67.4%) | loss: 2.852569 | lrm: 0.33 | dt: 257ms | tok/sec: 1,021,415 | mfu: 43.2% | epoch: 1 | remaining: 98s    
step 00792 (67.5%) | loss: 2.857937 | lrm: 0.33 | dt: 257ms | tok/sec: 1,020,198 | mfu: 43.2% | epoch: 1 | remaining: 97s    
step 00793 (67.5%) | loss: 2.851575 | lrm: 0.33 | dt: 258ms | tok/sec: 1,017,193 | mfu: 43.1% | epoch: 1 | remaining: 97s    
step 00794 (67.6%) | loss: 2.852478 | lrm: 0.33 | dt: 256ms | tok/sec: 1,022,374 | mfu: 43.3% | epoch: 1 | remaining: 97s    
step 00795 (67.7%) | loss: 2.854663 | lrm: 0.33 | dt: 258ms | tok/sec: 1,015,910 | mfu: 43.0% | epoch: 1 | remaining: 97s    
step 00796 (67.8%) | loss: 2.852881 | lrm: 0.33 | dt: 260ms | tok/sec: 1,009,219 | mfu: 42.7% | epoch: 1 | remaining: 96s    
step 00797 (67.9%) | loss: 2.854852 | lrm: 0.33 | dt: 258ms | tok/sec: 1,015,792 | mfu: 43.0% | epoch: 1 | remaining: 96s    
step 00798 (68.0%) | loss: 2.851752 | lrm: 0.33 | dt: 258ms | tok/sec: 1,015,813 | mfu: 43.0% | epoch: 1 | remaining: 96s    
step 00799 (68.1%) | loss: 2.844132 | lrm: 0.33 | dt: 260ms | tok/sec: 1,008,334 | mfu: 42.7% | epoch: 1 | remaining: 96s    
step 00800 (68.1%) | loss: 2.846461 | lrm: 0.33 | dt: 263ms | tok/sec: 995,407 | mfu: 42.1% | epoch: 1 | remaining: 95s    
step 00801 (68.2%) | loss: 2.845446 | lrm: 0.32 | dt: 260ms | tok/sec: 1,009,958 | mfu: 42.7% | epoch: 1 | remaining: 95s    
step 00802 (68.3%) | loss: 2.846931 | lrm: 0.32 | dt: 259ms | tok/sec: 1,012,407 | mfu: 42.8% | epoch: 1 | remaining: 95s    
step 00803 (68.4%) | loss: 2.841964 | lrm: 0.32 | dt: 258ms | tok/sec: 1,016,409 | mfu: 43.0% | epoch: 1 | remaining: 95s    
step 00804 (68.5%) | loss: 2.840842 | lrm: 0.32 | dt: 261ms | tok/sec: 1,003,230 | mfu: 42.5% | epoch: 1 | remaining: 94s    
step 00805 (68.6%) | loss: 2.840751 | lrm: 0.32 | dt: 257ms | tok/sec: 1,018,794 | mfu: 43.1% | epoch: 1 | remaining: 94s    
step 00806 (68.7%) | loss: 2.839889 | lrm: 0.32 | dt: 257ms | tok/sec: 1,018,624 | mfu: 43.1% | epoch: 1 | remaining: 94s    
step 00807 (68.8%) | loss: 2.838727 | lrm: 0.32 | dt: 255ms | tok/sec: 1,026,744 | mfu: 43.5% | epoch: 1 | remaining: 93s    
step 00808 (68.8%) | loss: 2.839590 | lrm: 0.32 | dt: 258ms | tok/sec: 1,017,855 | mfu: 43.1% | epoch: 1 | remaining: 93s    
step 00809 (68.9%) | loss: 2.837892 | lrm: 0.32 | dt: 258ms | tok/sec: 1,017,114 | mfu: 43.0% | epoch: 1 | remaining: 93s    
step 00810 (69.0%) | loss: 2.840138 | lrm: 0.32 | dt: 258ms | tok/sec: 1,017,546 | mfu: 43.1% | epoch: 1 | remaining: 93s    
step 00811 (69.1%) | loss: 2.840851 | lrm: 0.32 | dt: 260ms | tok/sec: 1,008,532 | mfu: 42.7% | epoch: 1 | remaining: 92s    
step 00812 (69.2%) | loss: 2.836945 | lrm: 0.32 | dt: 258ms | tok/sec: 1,015,163 | mfu: 43.0% | epoch: 1 | remaining: 92s    
step 00813 (69.3%) | loss: 2.840968 | lrm: 0.31 | dt: 259ms | tok/sec: 1,012,967 | mfu: 42.9% | epoch: 1 | remaining: 92s    
step 00814 (69.4%) | loss: 2.840678 | lrm: 0.31 | dt: 259ms | tok/sec: 1,010,537 | mfu: 42.8% | epoch: 1 | remaining: 92s    
step 00815 (69.4%) | loss: 2.843445 | lrm: 0.31 | dt: 262ms | tok/sec: 1,000,884 | mfu: 42.4% | epoch: 1 | remaining: 91s    
step 00816 (69.5%) | loss: 2.845479 | lrm: 0.31 | dt: 260ms | tok/sec: 1,007,863 | mfu: 42.7% | epoch: 1 | remaining: 91s    
step 00817 (69.6%) | loss: 2.838051 | lrm: 0.31 | dt: 260ms | tok/sec: 1,009,627 | mfu: 42.7% | epoch: 1 | remaining: 91s    
step 00818 (69.7%) | loss: 2.837138 | lrm: 0.31 | dt: 259ms | tok/sec: 1,013,905 | mfu: 42.9% | epoch: 1 | remaining: 91s    
step 00819 (69.8%) | loss: 2.839416 | lrm: 0.31 | dt: 259ms | tok/sec: 1,011,599 | mfu: 42.8% | epoch: 1 | remaining: 90s    
step 00820 (69.9%) | loss: 2.840912 | lrm: 0.31 | dt: 258ms | tok/sec: 1,014,470 | mfu: 42.9% | epoch: 1 | remaining: 90s    
step 00821 (70.0%) | loss: 2.846631 | lrm: 0.31 | dt: 259ms | tok/sec: 1,011,670 | mfu: 42.8% | epoch: 1 | remaining: 90s    
step 00822 (70.0%) | loss: 2.848957 | lrm: 0.31 | dt: 260ms | tok/sec: 1,007,974 | mfu: 42.7% | epoch: 1 | remaining: 90s    
step 00823 (70.1%) | loss: 2.853852 | lrm: 0.31 | dt: 261ms | tok/sec: 1,005,159 | mfu: 42.5% | epoch: 1 | remaining: 89s    
step 00824 (70.2%) | loss: 2.852261 | lrm: 0.30 | dt: 261ms | tok/sec: 1,005,079 | mfu: 42.5% | epoch: 1 | remaining: 89s    
